VehicleId,ModelYear,Make,Model,VehicleDescription,VehiclePicture,OverallRating,OverallFrontCrashRating,FrontCrashDriversideRating,FrontCrashPassengersideRating,OverallSideCrashRating,SideCrashDriversideRating,SideCrashPassengersideRating,CombinedSideBarrierAndPoleRatingFront,CombinedSideBarrierAndPoleRatingRear,SideBarrierRatingOverall,RolloverRating,RolloverRating2,RolloverPossibility,RolloverPossibility2,DynamicTipResult,SidePoleCrashRating,NHTSAElectronicStabilityControl,NHTSAForwardCollisionWarning,NHTSALaneDepartureWarning,ComplaintsCount,RecallsCount,InvestigationCount,ImagePath
21802,2026,CHEVROLET,CORVETTE E-RAY HEV,2026 CHEVROLET CORVETTE E-RAY 2 DR HEV AWD,,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,0,0, ,Not Rated,Standard,No,No,0,0,0,2026/CHEVROLET/CORVETTE E-RAY HEV/2026 CHEVROLET CORVETTE E-RAY 2 DR HEV AWD.png
21803,2026,CHEVROLET,CORVETTE E-RAY HEV,2026 CHEVROLET CORVETTE E-RAY C HEV AWD,,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,0,0, ,Not Rated,Standard,No,No,0,0,0,2026/CHEVROLET/CORVETTE E-RAY HEV/2026 CHEVROLET CORVETTE E-RAY C HEV AWD.png
21806,2026,CHEVROLET,CORVETTE ZR1,2026 CHEVROLET CORVETTE ZR1 2 DR N/A RWD,,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,0,0, ,Not Rated,Standard,No,No,0,0,0,2026/CHEVROLET/CORVETTE ZR1/2026 CHEVROLET CORVETTE ZR1 2 DR N_A RWD.png
21807,2026,CHEVROLET,CORVETTE ZR1,2026 CHEVROLET CORVETTE ZR1 C N/A RWD,,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,0,0, ,Not Rated,Standard,No,No,0,0,0,2026/CHEVROLET/CORVETTE ZR1/2026 CHEVROLET CORVETTE ZR1 C N_A RWD.png
21822,2026,CHEVROLET,EQUINOX,2026 CHEVROLET EQUINOX SUV N/A FWD,,Not Rated,Not Rated,Not Rated,Not Rated,5,5,5,5,5,5,4,Not Rated,0.185,0,No Tip,5,Standard,No,No,0,0,0,2026/CHEVROLET/EQUINOX/2026 CHEVROLET EQUINOX SUV N_A FWD.png
21823,2026,CHEVROLET,EQUINOX,2026 CHEVROLET EQUINOX SUV N/A AWD,,Not Rated,Not Rated,Not Rated,Not Rated,5,5,5,5,5,5,4,Not Rated,0.174,0,No Tip,5,Standard,No,No,0,0,0,2026/CHEVROLET/EQUINOX/2026 CHEVROLET EQUINOX SUV N_A AWD.png
21824,2026,CHEVROLET,EQUINOX EV BEV,2026 CHEVROLET EQUINOX EV SUV BEV FWD,,5,5,5,4,5,5,5,5,5,5,5,Not Rated,0.097,0,No Tip,5,Standard,No,No,0,0,0,2026/CHEVROLET/EQUINOX EV BEV/2026 CHEVROLET EQUINOX EV SUV BEV FWD.png
21825,2026,CHEVROLET,EQUINOX EV BEV,2026 CHEVROLET EQUINOX EV SUV BEV AWD,,5,5,5,4,5,5,5,5,5,5,5,Not Rated,0.099,0,No Tip,5,Standard,No,No,0,0,0,2026/CHEVROLET/EQUINOX EV BEV/2026 CHEVROLET EQUINOX EV SUV BEV AWD.png
21830,2026,CHEVROLET,EXPRESS CARGO 2500,2026 CHEVROLET EXPRESS CARGO 2500 CV N/A RWD,,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,0,0, ,Not Rated,Standard,No,No,0,0,0,2026/CHEVROLET/EXPRESS CARGO 2500/2026 CHEVROLET EXPRESS CARGO 2500 CV N_A RWD.png
21831,2026,CHEVROLET,EXPRESS CARGO 3500,2026 CHEVROLET EXPRESS CARGO 3500 CV N/A RWD,,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,0,0, ,Not Rated,Standard,No,No,0,0,0,2026/CHEVROLET/EXPRESS CARGO 3500/2026 CHEVROLET EXPRESS CARGO 3500 CV N_A RWD.png
21832,2026,CHEVROLET,EXPRESS PASSENGER 2500,2026 CHEVROLET EXPRESS PASSENGER 2500 PV N/A RWD,,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,3,Not Rated,0.292,0,No Tip,Not Rated,Standard,No,No,0,0,0,2026/CHEVROLET/EXPRESS PASSENGER 2500/2026 CHEVROLET EXPRESS PASSENGER 2500 PV N_A RWD.png
21833,2026,CHEVROLET,EXPRESS PASSENGER 3500,2026 CHEVROLET EXPRESS PASSENGER 3500 PV N/A RWD,,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,3,Not Rated,0.292,0,No Tip,Not Rated,Standard,No,No,0,0,0,2026/CHEVROLET/EXPRESS PASSENGER 3500/2026 CHEVROLET EXPRESS PASSENGER 3500 PV N_A RWD.png
21852,2026,CHEVROLET,SILVERADO 1500,2026 CHEVROLET SILVERADO 1500 PU/RC N/A RWD,,5,5,5,5,5,5,Not Rated,5,Not Rated,5,4,Not Rated,0.191,0,No Tip,5,Standard,No,No,0,0,0,2026/CHEVROLET/SILVERADO 1500/2026 CHEVROLET SILVERADO 1500 PU_RC N_A RWD.png
21853,2026,CHEVROLET,SILVERADO 1500,2026 CHEVROLET SILVERADO 1500 PU/RC N/A 4WD,,5,5,5,5,5,5,Not Rated,5,Not Rated,5,4,Not Rated,0.191,0,No Tip,5,Standard,No,No,0,0,0,2026/CHEVROLET/SILVERADO 1500/2026 CHEVROLET SILVERADO 1500 PU_RC N_A 4WD.png
21854,2026,CHEVROLET,SILVERADO 1500,2026 CHEVROLET SILVERADO 1500 PU/EC N/A RWD,,5,5,5,5,5,5,5,5,5,5,4,Not Rated,0.191,0,No Tip,5,Standard,No,No,0,0,0,2026/CHEVROLET/SILVERADO 1500/2026 CHEVROLET SILVERADO 1500 PU_EC N_A RWD.png
21855,2026,CHEVROLET,SILVERADO 1500,2026 CHEVROLET SILVERADO 1500 PU/EC N/A 4WD,,5,5,5,5,5,5,5,5,5,5,4,Not Rated,0.191,0,No Tip,5,Standard,No,No,0,0,0,2026/CHEVROLET/SILVERADO 1500/2026 CHEVROLET SILVERADO 1500 PU_EC N_A 4WD.png
21856,2026,CHEVROLET,SILVERADO 1500,2026 CHEVROLET SILVERADO 1500 PU/CC N/A RWD,,Not Rated,4,5,4,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,4,Not Rated,0.191,0,No Tip,Not Rated,Standard,No,No,0,0,0,2026/CHEVROLET/SILVERADO 1500/2026 CHEVROLET SILVERADO 1500 PU_CC N_A RWD.png
21857,2026,CHEVROLET,SILVERADO 1500,2026 CHEVROLET SILVERADO 1500 PU/CC N/A 4WD,,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,0,0, ,Not Rated,Standard,No,No,0,0,0,2026/CHEVROLET/SILVERADO 1500/2026 CHEVROLET SILVERADO 1500 PU_CC N_A 4WD.png
22033,2026,CHEVROLET,SILVERADO 2500,2026 CHEVROLET SILVERADO 2500 PU/RC N/A RWD,,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,0,0, ,Not Rated,Standard,Standard,Standard,0,0,0,2026/CHEVROLET/SILVERADO 2500/2026 CHEVROLET SILVERADO 2500 PU_RC N_A RWD.png
22034,2026,CHEVROLET,SILVERADO 2500,2026 CHEVROLET SILVERADO 2500 PU/RC N/A 4WD,,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,0,0, ,Not Rated,Standard,Standard,Standard,0,0,0,2026/CHEVROLET/SILVERADO 2500/2026 CHEVROLET SILVERADO 2500 PU_RC N_A 4WD.png
22035,2026,CHEVROLET,SILVERADO 2500,2026 CHEVROLET SILVERADO 2500 PU/EC N/A RWD,,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,0,0, ,Not Rated,Standard,Standard,Standard,0,0,0,2026/CHEVROLET/SILVERADO 2500/2026 CHEVROLET SILVERADO 2500 PU_EC N_A RWD.png
22036,2026,CHEVROLET,SILVERADO 2500,2026 CHEVROLET SILVERADO 2500 PU/EC N/A 4WD,,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,0,0, ,Not Rated,Standard,Standard,Standard,0,0,0,2026/CHEVROLET/SILVERADO 2500/2026 CHEVROLET SILVERADO 2500 PU_EC N_A 4WD.png
22037,2026,CHEVROLET,SILVERADO 2500,2026 CHEVROLET SILVERADO 2500 PU/CC N/A RWD,,Not Rated,5,5,4,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,0,0, ,Not Rated,Standard,Standard,Standard,0,0,0,2026/CHEVROLET/SILVERADO 2500/2026 CHEVROLET SILVERADO 2500 PU_CC N_A RWD.png
22038,2026,CHEVROLET,SILVERADO 2500,2026 CHEVROLET SILVERADO 2500 PU/CC N/A 4WD,,Not Rated,5,5,4,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,0,0, ,Not Rated,Standard,Standard,Standard,0,0,0,2026/CHEVROLET/SILVERADO 2500/2026 CHEVROLET SILVERADO 2500 PU_CC N_A 4WD.png
21858,2026,CHEVROLET,SILVERADO EV BEV,2026 CHEVROLET SILVERADO EV PU/CC BEV AWD,,Not Rated,5,5,5,Not Rated,5,5,Not Rated,Not Rated,5,4,Not Rated,0.111,0,No Tip,Not Rated,Standard,No,No,0,0,0,2026/CHEVROLET/SILVERADO EV BEV/2026 CHEVROLET SILVERADO EV PU_CC BEV AWD.png
21859,2026,CHEVROLET,SILVERADO EV TRAIL BOSS BEV,2026 CHEVROLET SILVERADO EV TRAIL BOSS PU/CC BEV AWD,,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,0,0, ,Not Rated,Standard,No,No,0,0,0,2026/CHEVROLET/SILVERADO EV TRAIL BOSS BEV/2026 CHEVROLET SILVERADO EV TRAIL BOSS PU_CC BEV AWD.png
21860,2026,CHEVROLET,SUBURBAN,2026 CHEVROLET SUBURBAN SUV N/A RWD,,5,5,5,5,5,5,5,5,5,5,3,Not Rated,0.212,0,No Tip,5,Standard,No,No,0,0,0,2026/CHEVROLET/SUBURBAN/2026 CHEVROLET SUBURBAN SUV N_A RWD.png
21861,2026,CHEVROLET,SUBURBAN,2026 CHEVROLET SUBURBAN SUV N/A 4WD,,5,5,5,5,5,5,5,5,5,5,3,Not Rated,0.219,0,No Tip,5,Standard,No,No,0,0,0,2026/CHEVROLET/SUBURBAN/2026 CHEVROLET SUBURBAN SUV N_A 4WD.png
21862,2026,CHEVROLET,TAHOE,2026 CHEVROLET TAHOE SUV N/A RWD,,5,5,5,5,5,5,5,5,5,5,3,Not Rated,0.212,0,No Tip,5,Standard,No,No,0,0,0,2026/CHEVROLET/TAHOE/2026 CHEVROLET TAHOE SUV N_A RWD.png
21863,2026,CHEVROLET,TAHOE,2026 CHEVROLET TAHOE SUV N/A 4WD,,5,5,5,5,5,5,5,5,5,5,3,Not Rated,0.219,0,No Tip,5,Standard,No,No,0,0,0,2026/CHEVROLET/TAHOE/2026 CHEVROLET TAHOE SUV N_A 4WD.png
21866,2026,CHEVROLET,TRAILBLAZER,2026 CHEVROLET TRAILBLAZER SUV N/A FWD,,5,5,5,4,5,5,5,5,5,5,4,Not Rated,0.185,0,No Tip,5,Standard,No,No,0,0,0,2026/CHEVROLET/TRAILBLAZER/2026 CHEVROLET TRAILBLAZER SUV N_A FWD.png
21867,2026,CHEVROLET,TRAILBLAZER,2026 CHEVROLET TRAILBLAZER SUV N/A AWD,,5,5,5,4,5,5,5,5,5,5,4,Not Rated,0.179,0,No Tip,5,Standard,No,No,0,0,0,2026/CHEVROLET/TRAILBLAZER/2026 CHEVROLET TRAILBLAZER SUV N_A AWD.png
21868,2026,CHEVROLET,TRAVERSE,2026 CHEVROLET TRAVERSE SUV N/A FWD,,5,5,5,4,5,5,5,5,5,5,4,Not Rated,0.174,0,No Tip,5,Standard,No,No,0,0,0,2026/CHEVROLET/TRAVERSE/2026 CHEVROLET TRAVERSE SUV N_A FWD.png
21869,2026,CHEVROLET,TRAVERSE,2026 CHEVROLET TRAVERSE SUV N/A AWD,,5,5,5,4,5,5,5,5,5,5,4,Not Rated,0.185,0,No Tip,5,Standard,No,No,0,0,0,2026/CHEVROLET/TRAVERSE/2026 CHEVROLET TRAVERSE SUV N_A AWD.png
21870,2026,CHEVROLET,TRAX,2026 CHEVROLET TRAX SUV N/A FWD,,Not Rated,4,5,4,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,4,Not Rated,0.155,0,No Tip,Not Rated,Standard,No,No,0,0,0,2026/CHEVROLET/TRAX/2026 CHEVROLET TRAX SUV N_A FWD.png
20913,2026,CHRYSLER,PACIFICA,2026 CHRYSLER PACIFICA PV N/A FWD,,5,5,5,5,5,5,5,5,5,5,4,Not Rated,0.116,0,No Tip,5,Standard,No,No,0,0,0,2026/CHRYSLER/PACIFICA/2026 CHRYSLER PACIFICA PV N_A FWD.png
20914,2026,CHRYSLER,PACIFICA AWD,2026 CHRYSLER PACIFICA AWD PV N/A AWD,,5,5,5,5,5,5,5,5,5,5,4,Not Rated,0.121,0,No Tip,5,Standard,No,No,0,0,0,2026/CHRYSLER/PACIFICA AWD/2026 CHRYSLER PACIFICA AWD PV N_A AWD.png
20915,2026,CHRYSLER,PACIFICA HYBRID PHEV,2026 CHRYSLER PACIFICA HYBRID PV PHEV FWD,,5,4,4,4,5,5,5,5,5,5,4,Not Rated,0.109,0,No Tip,5,Standard,No,No,0,0,0,2026/CHRYSLER/PACIFICA HYBRID PHEV/2026 CHRYSLER PACIFICA HYBRID PV PHEV FWD.png
20916,2026,CHRYSLER,VOYAGER,2026 CHRYSLER VOYAGER PV N/A FWD,,5,5,5,5,5,5,5,5,5,5,4,Not Rated,0.116,0,No Tip,5,Standard,No,No,0,0,0,2026/CHRYSLER/VOYAGER/2026 CHRYSLER VOYAGER PV N_A FWD.png
20917,2026,DODGE,CHARGER BEV,2026 DODGE CHARGER 2 DR BEV AWD,,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,0,0, ,Not Rated,Standard,No,No,0,0,0,2026/DODGE/CHARGER BEV/2026 DODGE CHARGER 2 DR BEV AWD.png
20918,2026,DODGE,CHARGER BEV,2026 DODGE CHARGER 4 DR BEV AWD,,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,0,0, ,Not Rated,Standard,No,No,0,0,0,2026/DODGE/CHARGER BEV/2026 DODGE CHARGER 4 DR BEV AWD.png
20919,2026,DODGE,DURANGO,2026 DODGE DURANGO SUV N/A RWD,,4,4,4,4,5,5,5,5,5,5,4,Not Rated,0.198,0,No Tip,5,Standard,No,No,0,0,0,2026/DODGE/DURANGO/2026 DODGE DURANGO SUV N_A RWD.png
20920,2026,DODGE,DURANGO,2026 DODGE DURANGO SUV N/A AWD,,4,4,4,4,5,5,5,5,5,5,3,Not Rated,0.212,0,No Tip,5,Standard,No,No,0,0,0,2026/DODGE/DURANGO/2026 DODGE DURANGO SUV N_A AWD.png
20922,2026,DODGE,DURANGO PURSUIT,2026 DODGE DURANGO PURSUIT SUV N/A AWD,,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,0,0, ,Not Rated,Standard,No,No,0,0,0,2026/DODGE/DURANGO PURSUIT/2026 DODGE DURANGO PURSUIT SUV N_A AWD.png
20921,2026,DODGE,DURANGO SRT,2026 DODGE DURANGO SRT SUV N/A AWD,,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,0,0, ,Not Rated,Standard,No,No,0,0,0,2026/DODGE/DURANGO SRT/2026 DODGE DURANGO SRT SUV N_A AWD.png
21392,2026,FORD,BRONCO 2DR,2026 FORD BRONCO 2DR SUV N/A 4WD,,Not Rated,4,5,4,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,3,Not Rated,0.256,0,No Tip,Not Rated,Standard,No,No,0,0,0,2026/FORD/BRONCO 2DR/2026 FORD BRONCO 2DR SUV N_A 4WD.png
21393,2026,FORD,BRONCO 4DR,2026 FORD BRONCO 4DR SUV N/A 4WD,,Not Rated,4,4,5,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,3,Not Rated,0.256,0,No Tip,Not Rated,Standard,No,No,0,0,0,2026/FORD/BRONCO 4DR/2026 FORD BRONCO 4DR SUV N_A 4WD.png
21394,2026,FORD,BRONCO SPORT,2026 FORD BRONCO SPORT SUV N/A 4WD,,5,5,5,5,5,5,5,5,5,5,4,Not Rated,0.174,0,No Tip,5,Standard,No,No,0,0,0,2026/FORD/BRONCO SPORT/2026 FORD BRONCO SPORT SUV N_A 4WD.png
21395,2026,FORD,ESCAPE GAS,2026 FORD ESCAPE GAS SUV N/A FWD,,5,5,5,5,5,5,5,5,5,5,4,Not Rated,0.169,0,No Tip,5,Standard,No,No,0,0,0,2026/FORD/ESCAPE GAS/2026 FORD ESCAPE GAS SUV N_A FWD.png
21396,2026,FORD,ESCAPE GAS,2026 FORD ESCAPE GAS SUV N/A AWD,,5,5,5,5,5,5,5,5,5,5,4,Not Rated,0.174,0,No Tip,5,Standard,No,No,0,0,0,2026/FORD/ESCAPE GAS/2026 FORD ESCAPE GAS SUV N_A AWD.png
21397,2026,FORD,ESCAPE HEV HEV,2026 FORD ESCAPE HEV SUV HEV FWD,,5,5,5,5,5,5,5,5,5,5,4,Not Rated,0.169,0,No Tip,5,Standard,No,No,0,0,0,2026/FORD/ESCAPE HEV HEV/2026 FORD ESCAPE HEV SUV HEV FWD.png
21398,2026,FORD,ESCAPE HEV HEV,2026 FORD ESCAPE HEV SUV HEV AWD,,5,5,5,5,5,5,5,5,5,5,4,Not Rated,0.174,0,No Tip,5,Standard,No,No,0,0,0,2026/FORD/ESCAPE HEV HEV/2026 FORD ESCAPE HEV SUV HEV AWD.png
21399,2026,FORD,ESCAPE PHEV PHEV,2026 FORD ESCAPE PHEV SUV PHEV FWD,,5,4,4,5,5,5,5,5,5,5,4,Not Rated,0.143,0, ,5,Standard,No,No,0,0,0,2026/FORD/ESCAPE PHEV PHEV/2026 FORD ESCAPE PHEV SUV PHEV FWD.png
21400,2026,FORD,EXPEDITION,2026 FORD EXPEDITION SUV N/A RWD,,5,5,5,5,5,5,5,5,5,5,3,Not Rated,0.237,0,No Tip,5,Standard,No,No,0,0,0,2026/FORD/EXPEDITION/2026 FORD EXPEDITION SUV N_A RWD.png
21401,2026,FORD,EXPEDITION,2026 FORD EXPEDITION SUV N/A 4WD,,5,5,5,5,5,5,5,5,5,5,3,Not Rated,0.204,0,No Tip,5,Standard,No,No,0,0,0,2026/FORD/EXPEDITION/2026 FORD EXPEDITION SUV N_A 4WD.png
21402,2026,FORD,EXPEDITION MAX,2026 FORD EXPEDITION MAX SUV N/A RWD,,5,5,5,5,5,5,5,5,5,5,3,Not Rated,0.237,0,No Tip,5,Standard,No,No,0,0,0,2026/FORD/EXPEDITION MAX/2026 FORD EXPEDITION MAX SUV N_A RWD.png
21403,2026,FORD,EXPEDITION MAX,2026 FORD EXPEDITION MAX SUV N/A 4WD,,5,5,5,5,5,5,5,5,5,5,3,Not Rated,0.204,0,No Tip,5,Standard,No,No,0,0,0,2026/FORD/EXPEDITION MAX/2026 FORD EXPEDITION MAX SUV N_A 4WD.png
21404,2026,FORD,EXPLORER GAS,2026 FORD EXPLORER GAS SUV N/A RWD,,5,5,5,5,5,5,5,5,5,5,4,Not Rated,0.147,0,No Tip,5,Standard,No,No,0,0,0,2026/FORD/EXPLORER GAS/2026 FORD EXPLORER GAS SUV N_A RWD.png
21405,2026,FORD,EXPLORER GAS,2026 FORD EXPLORER GAS SUV N/A 4WD,,5,5,5,5,5,5,5,5,5,5,4,Not Rated,0.151,0,No Tip,5,Standard,No,No,0,0,0,2026/FORD/EXPLORER GAS/2026 FORD EXPLORER GAS SUV N_A 4WD.png
21406,2026,FORD,EXPLORER HEV HEV,2026 FORD EXPLORER HEV SUV HEV RWD,,5,5,5,5,5,5,5,5,5,5,4,Not Rated,0.147,0,No Tip,5,Standard,No,No,0,0,0,2026/FORD/EXPLORER HEV HEV/2026 FORD EXPLORER HEV SUV HEV RWD.png
21407,2026,FORD,EXPLORER HEV HEV,2026 FORD EXPLORER HEV SUV HEV 4WD,,5,5,5,5,5,5,5,5,5,5,4,Not Rated,0.151,0,No Tip,5,Standard,No,No,0,0,0,2026/FORD/EXPLORER HEV HEV/2026 FORD EXPLORER HEV SUV HEV 4WD.png
21390,2026,FORD,F-150 (REGULAR CAB) GAS,2026 FORD F-150 (REGULAR CAB) GAS PU/RC N/A 4WD,,5,5,4,5,5,5,Not Rated,5,Not Rated,5,4,Not Rated,0.191,0,No Tip,5,Standard,No,No,0,0,0,2026/FORD/F-150 (REGULAR CAB) GAS/2026 FORD F-150 (REGULAR CAB) GAS PU_RC N_A 4WD.png
21408,2026,FORD,F-150 (REGULAR CAB) GAS,2026 FORD F-150 (REGULAR CAB) GAS PU/RC N/A RWD,,5,5,4,5,5,5,Not Rated,5,Not Rated,5,4,Not Rated,0.164,0,No Tip,5,Standard,No,No,0,0,0,2026/FORD/F-150 (REGULAR CAB) GAS/2026 FORD F-150 (REGULAR CAB) GAS PU_RC N_A RWD.png
21391,2026,FORD,F-150 (SUPER CAB) GAS,2026 FORD F-150 (SUPER CAB) GAS PU/EC N/A RWD,,5,5,4,5,5,5,5,5,5,5,4,Not Rated,0.164,0,No Tip,5,Standard,No,No,0,0,0,2026/FORD/F-150 (SUPER CAB) GAS/2026 FORD F-150 (SUPER CAB) GAS PU_EC N_A RWD.png
21409,2026,FORD,F-150 (SUPER CAB) GAS,2026 FORD F-150 (SUPER CAB) GAS PU/EC N/A 4WD,,5,5,4,5,5,5,5,5,5,5,4,Not Rated,0.191,0,No Tip,5,Standard,No,No,0,0,0,2026/FORD/F-150 (SUPER CAB) GAS/2026 FORD F-150 (SUPER CAB) GAS PU_EC N_A 4WD.png
21410,2026,FORD,F-150 (SUPER CREW) GAS,2026 FORD F-150 (SUPER CREW) GAS PU/CC N/A RWD,,5,5,5,5,5,5,5,5,5,5,4,Not Rated,0.164,0,No Tip,5,Standard,No,No,0,0,0,2026/FORD/F-150 (SUPER CREW) GAS/2026 FORD F-150 (SUPER CREW) GAS PU_CC N_A RWD.png
21411,2026,FORD,F-150 (SUPER CREW) GAS,2026 FORD F-150 (SUPER CREW) GAS PU/CC N/A 4WD,,5,5,5,5,5,5,5,5,5,5,4,Not Rated,0.191,0,No Tip,5,Standard,No,No,0,0,0,2026/FORD/F-150 (SUPER CREW) GAS/2026 FORD F-150 (SUPER CREW) GAS PU_CC N_A 4WD.png
21412,2026,FORD,F-150 (SUPER CREW) HEV HEV,2026 FORD F-150 (SUPER CREW) HEV PU/CC HEV 4WD,,5,5,5,5,5,5,5,5,5,5,4,Not Rated,0,0,No Tip,5,Standard,No,No,0,0,0,2026/FORD/F-150 (SUPER CREW) HEV HEV/2026 FORD F-150 (SUPER CREW) HEV PU_CC HEV 4WD.png
21413,2026,FORD,F-150 (SUPER CREW) LIGHTNING BEV BEV,2026 FORD F-150 (SUPER CREW) LIGHTNING BEV PU/CC BEV 4WD,,5,4,4,4,5,5,5,5,5,5,4,Not Rated,0.127,0,No Tip,5,Standard,No,No,0,0,0,2026/FORD/F-150 (SUPER CREW) LIGHTNING BEV BEV/2026 FORD F-150 (SUPER CREW) LIGHTNING BEV PU_CC BEV 4WD.png
21418,2026,FORD,F-250 (CREW CAB),2026 FORD F-250 (CREW CAB) PU/CC N/A RWD,,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,0,0, ,Not Rated,Standard,No,No,0,0,0,2026/FORD/F-250 (CREW CAB)/2026 FORD F-250 (CREW CAB) PU_CC N_A RWD.png
21419,2026,FORD,F-250 (CREW CAB),2026 FORD F-250 (CREW CAB) PU/CC N/A 4WD,,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,0,0, ,Not Rated,Standard,No,No,0,0,0,2026/FORD/F-250 (CREW CAB)/2026 FORD F-250 (CREW CAB) PU_CC N_A 4WD.png
21414,2026,FORD,F-250 (REGULAR CAB),2026 FORD F-250 (REGULAR CAB) PU/RC N/A RWD,,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,0,0, ,Not Rated,Standard,No,No,0,0,0,2026/FORD/F-250 (REGULAR CAB)/2026 FORD F-250 (REGULAR CAB) PU_RC N_A RWD.png
21415,2026,FORD,F-250 (REGULAR CAB),2026 FORD F-250 (REGULAR CAB) PU/RC N/A 4WD,,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,0,0, ,Not Rated,Standard,No,No,0,0,0,2026/FORD/F-250 (REGULAR CAB)/2026 FORD F-250 (REGULAR CAB) PU_RC N_A 4WD.png
21416,2026,FORD,F-250 (SUPER CAB),2026 FORD F-250 (SUPER CAB) PU/EC N/A RWD,,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,0,0, ,Not Rated,Standard,No,No,0,0,0,2026/FORD/F-250 (SUPER CAB)/2026 FORD F-250 (SUPER CAB) PU_EC N_A RWD.png
21417,2026,FORD,F-250 (SUPER CAB),2026 FORD F-250 (SUPER CAB) PU/EC N/A 4WD,,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,0,0, ,Not Rated,Standard,No,No,0,0,0,2026/FORD/F-250 (SUPER CAB)/2026 FORD F-250 (SUPER CAB) PU_EC N_A 4WD.png
21420,2026,FORD,MAVERICK,2026 FORD MAVERICK PU/CC N/A FWD,,Not Rated,5,5,4,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,4,Not Rated,0.169,0,No Tip,Not Rated,Standard,No,No,0,0,0,2026/FORD/MAVERICK/2026 FORD MAVERICK PU_CC N_A FWD.png
